inspect_model_name,epoch_model_name,epoch_model_publication_date,epoch_organization,epoch_parameters,epoch_training_compute_flop,benchmark,benchmark_publication_date,task_args,prompt_schema,total_samples,accuracy,stderr,baselines,total_tokens,input_tokens,output_tokens,est_cost,cost_source_date,run_id,eval_start_time,eval_end_time,results_generated_time,filename,cot_scoring
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train', 'reasoning_effort': 'low'}",zero_shot,78,0.717948717948718,0.0512820512820512,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",46932,23625,23307,0.13,2025-02-28,29gk4TGjtLEuAxzBFPRzUZ,2025-03-11T10:03:24-04:00,2025-03-11T10:03:24-04:00,2025-03-12T17:46:54,2025-03-11T10-02-44-04-00_gpqa_Rcinc2jDeCXDhB5tXzoKsG.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train', 'reasoning_effort': 'low'}",zero_shot,78,0.6923076923076923,0.0525971891352175,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",47711,23626,24085,0.13,2025-02-28,KLGCE64VRAfFXHHd6Y5QQ6,2025-03-11T10:05:37-04:00,2025-03-11T10:05:37-04:00,2025-03-12T17:46:54,2025-03-11T10-04-59-04-00_gpqa_EzP8nAJe7CD9G7yd3kCcVY.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train', 'reasoning_effort': 'low'}",zero_shot,78,0.7307692307692307,0.0505483646671362,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",47150,23622,23528,0.13,2025-02-28,CM4DKCetEHmgYmG2X6oSFM,2025-03-11T10:06:19-04:00,2025-03-11T10:06:19-04:00,2025-03-12T17:46:54,2025-03-11T10-05-37-04-00_gpqa_Yu9PPCddWeM363LRQHZrnp.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train', 'reasoning_effort': 'low'}",zero_shot,78,0.7307692307692307,0.0505483646671362,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",50416,23629,26787,0.14,2025-02-28,M3Dgji3kNARUqTNP7inNXB,2025-03-11T10:04:14-04:00,2025-03-11T10:04:14-04:00,2025-03-12T17:46:54,2025-03-11T10-03-24-04-00_gpqa_fA8YuYCxKpm7wgycivshrW.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train', 'reasoning_effort': 'low'}",zero_shot,78,0.7307692307692307,0.0505483646671362,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",46877,23626,23251,0.13,2025-02-28,7RRgMXPvbqMMCWswLD5HSP,2025-03-11T10:07:02-04:00,2025-03-11T10:07:02-04:00,2025-03-12T17:46:54,2025-03-11T10-06-19-04-00_gpqa_UsrLc4Bdf5Gz3BcgMBkGQV.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train', 'reasoning_effort': 'low'}",zero_shot,78,0.7435897435897436,0.0497609919747403,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",46367,23626,22741,0.13,2025-02-28,gySo4Fab5scSnYprtYrKiY,2025-03-11T10:04:59-04:00,2025-03-11T10:04:59-04:00,2025-03-12T17:46:54,2025-03-11T10-04-15-04-00_gpqa_Xm8JhqdCVD5ZRVxmVSPAvu.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train', 'reasoning_effort': 'low'}",zero_shot,78,0.6923076923076923,0.0525971891352175,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",50286,23626,26660,0.14,2025-02-28,VBy5MaDaXhpvLhL9SJaj7N,2025-03-11T10:09:16-04:00,2025-03-11T10:09:16-04:00,2025-03-12T17:46:54,2025-03-11T10-08-40-04-00_gpqa_Na6nM4QV4UcZFnGpLewnXy.json,False
openai/o3-mini-2025-01-31,o3-mini,2025-01-31,OpenAI,,,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train', 'reasoning_effort': 'low'}",zero_shot,78,0.6923076923076923,0.0525971891352175,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",45414,23627,21787,0.12,2025-02-28,6p4tie6R3bJ6h8xDCS39eL,2025-03-11T10:08:39-04:00,2025-03-11T10:08:39-04:00,2025-03-12T17:46:54,2025-03-11T10-07-47-04-00_gpqa_XeojQM9Q63ZU7AdQL8LsWN.json,False
together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,70000000000.0,7.861e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.5769230769230769,0.0563019272854922,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",24785,24395,390,0.02,2025-02-28,EUETeRFvoM9DAvaxHU5Fxj,2024-11-07T19:38:17-05:00,2024-11-07T19:38:17-05:00,2025-03-12T17:46:55,2024-11-07T19-38-12-05-00_gpqa_eow52Uw457BaVpRaqn2jdE.json,False
together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,70000000000.0,7.861e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.5897435897435898,0.0560549461538483,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",24786,24396,390,0.02,2025-02-28,RqG7JKtVBfdtWJn8BiyEPQ,2024-11-07T19:37:38-05:00,2024-11-07T19:37:38-05:00,2025-03-12T17:46:55,2024-11-07T19-37-33-05-00_gpqa_Vo2V5jvNwNkUgmqsE9t4Re.json,False
together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,70000000000.0,7.861e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.6025641025641025,0.0557686087823816,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",24786,24396,390,0.02,2025-02-28,2samFc6DcUz9XhugYQ4mnR,2024-11-07T19:38:06-05:00,2024-11-07T19:38:06-05:00,2025-03-12T17:46:55,2024-11-07T19-38-00-05-00_gpqa_2rNhhzdrD4kFxoHxAovYuP.json,False
together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,70000000000.0,7.861e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.6282051282051282,0.0550753256443387,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",24788,24398,390,0.02,2025-02-28,BnmMBLRZjqnGvjCZzAZBrH,2024-09-10T13:35:19-04:00,2024-09-10T13:35:19-04:00,2025-03-12T17:46:55,2024-09-10T13-33-42-04-00_benchmarks-run_fXnKEZnCveAcysPbDF5jGm.json,False
together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,70000000000.0,7.861e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.5769230769230769,0.0563019272854922,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",24781,24391,390,0.02,2025-02-28,6WHCSBxiTH9dbJcYb23xEr,2024-11-07T19:37:54-05:00,2024-11-07T19:37:54-05:00,2025-03-12T17:46:55,2024-11-07T19-37-49-05-00_gpqa_bPBDqgdv8UfxZP82GthB3m.json,False
together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,70000000000.0,7.861e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.6153846153846154,0.0554423053966497,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",24785,24395,390,0.02,2025-02-28,dFSSHgwVM2BPbAoQGYrscf,2024-11-07T19:38:23-05:00,2024-11-07T19:38:23-05:00,2025-03-12T17:46:55,2024-11-07T19-38-18-05-00_gpqa_PLov4rVKnFRy7cqTXBbNHu.json,False
together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,70000000000.0,7.861e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.5897435897435898,0.0560549461538483,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",24786,24396,390,0.02,2025-02-28,9mGuPoYkjDChaGKsKcHpst,2024-11-07T19:38:11-05:00,2024-11-07T19:38:11-05:00,2025-03-12T17:46:55,2024-11-07T19-38-07-05-00_gpqa_dn5aGGwQVzAGvdS6iMZAto.json,False
together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,70000000000.0,7.861e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.5897435897435898,0.0560549461538483,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",24783,24393,390,0.02,2025-02-28,AXnyde4v464AjDSJeerTKz,2024-11-07T19:38:00-05:00,2024-11-07T19:38:00-05:00,2025-03-12T17:46:55,2024-11-07T19-37-55-05-00_gpqa_E9mA8h6JJYJFfQaqUebQyt.json,False
together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,70000000000.0,7.861e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.5897435897435898,0.0560549461538483,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",24785,24395,390,0.02,2025-02-28,CcerwqLKNxTtQZwdfq6reW,2024-11-07T19:37:49-05:00,2024-11-07T19:37:49-05:00,2025-03-12T17:46:55,2024-11-07T19-37-44-05-00_gpqa_JX39AgKrHLqgtsjAe9dvGp.json,False
together/meta-llama/Meta-Llama-3-70B-Instruct-Turbo,Llama 3-70B,2024-04-18,Meta AI,70000000000.0,7.861e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.5384615384615384,0.0568114573750766,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",24793,24403,390,0.02,2025-02-28,CdSojdk5tKftk5LVdeeoWm,2024-11-07T19:37:44-05:00,2024-11-07T19:37:44-05:00,2025-03-12T17:46:55,2024-11-07T19-37-39-05-00_gpqa_EZ7QvH3kQunnnj9c4HUKgU.json,False
google/gemini-1.0-pro,Gemini 1.0 Pro,2023-12-06,Google DeepMind,,1.830001e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.3461538461538461,0.0542159416037728,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",22970,22736,234,0.01,2024-09-03,PBs4LpmkdPP5J9vsrDXP7q,2024-11-07T18:39:56-05:00,2024-11-07T18:39:56-05:00,2025-03-12T17:46:55,2024-11-07T18-39-04-05-00_gpqa_RNPGLeSW9YXdRFHLKqTMHy.json,False
google/gemini-1.0-pro,Gemini 1.0 Pro,2023-12-06,Google DeepMind,,1.830001e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.4358974358974359,0.0565100682071117,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",22970,22736,234,0.01,2024-09-03,iVEsMH6PPByCAuoHDsgWWU,2024-11-07T18:38:43-05:00,2024-11-07T18:38:43-05:00,2025-03-12T17:46:55,2024-11-07T18-38-37-05-00_gpqa_jSqzkj2PswDJwCoqKJUAFD.json,False
google/gemini-1.0-pro,Gemini 1.0 Pro,2023-12-06,Google DeepMind,,1.830001e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.6153846153846154,0.0554423053966497,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",22970,22736,234,0.01,2024-09-03,gag95DADdaptcGxfxAUVu7,2024-11-07T18:40:17-05:00,2024-11-07T18:40:17-05:00,2025-03-12T17:46:55,2024-11-07T18-40-11-05-00_gpqa_BBpv3AyzKRDT6aJW6m6jiq.json,False
google/gemini-1.0-pro,Gemini 1.0 Pro,2023-12-06,Google DeepMind,,1.830001e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.4487179487179487,0.0566797968101996,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",22970,22736,234,0.01,2024-09-03,dYiAAainkRY42AGXEz69Li,2024-11-07T18:40:24-05:00,2024-11-07T18:40:24-05:00,2025-03-12T17:46:55,2024-11-07T18-40-18-05-00_gpqa_VMVGEbv8pajAMxjNb5zoTc.json,False
google/gemini-1.0-pro,Gemini 1.0 Pro,2023-12-06,Google DeepMind,,1.830001e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.358974358974359,0.0546668503475924,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",22969,22735,234,0.01,2024-09-03,i8zMLwrEJWHAtgGmBGC7ji,2024-11-07T18:38:57-05:00,2024-11-07T18:38:57-05:00,2025-03-12T17:46:55,2024-11-07T18-38-51-05-00_gpqa_6WCnJvtKy6pVh6npdwKT67.json,False
google/gemini-1.0-pro,Gemini 1.0 Pro,2023-12-06,Google DeepMind,,1.830001e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.5,0.0569802882298189,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",22968,22734,234,0.01,2024-09-03,FVbu7pkFQmhXCxc9Qkwb6g,2024-11-07T18:39:04-05:00,2024-11-07T18:39:04-05:00,2025-03-12T17:46:55,2024-11-07T18-38-57-05-00_gpqa_LkezsLamJcAHzY9Dvh6hZz.json,False
google/gemini-1.0-pro,Gemini 1.0 Pro,2023-12-06,Google DeepMind,,1.830001e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.4102564102564102,0.0560549461538483,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",22970,22736,234,0.01,2024-09-03,e3uZ4gvnGvNxMhdUe5MhSs,2024-11-07T18:38:50-05:00,2024-11-07T18:38:50-05:00,2025-03-12T17:46:55,2024-11-07T18-38-44-05-00_gpqa_c7AuhwcZMgxVjibjdRUk9m.json,False
google/gemini-1.0-pro,Gemini 1.0 Pro,2023-12-06,Google DeepMind,,1.830001e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.4102564102564102,0.0560549461538483,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",22971,22737,234,0.01,2024-09-03,6bCnUf9xWW86itCwNfudgr,2024-11-07T18:40:03-05:00,2024-11-07T18:40:03-05:00,2025-03-12T17:46:55,2024-11-07T18-39-57-05-00_gpqa_cCeRwJSwUfbaV9yJm7wcuT.json,False
google/gemini-1.0-pro,Gemini 1.0 Pro,2023-12-06,Google DeepMind,,1.830001e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.4358974358974359,0.0565100682071117,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",22972,22738,234,0.01,2024-09-03,LG8s5CUsVeDho6WymwjwzX,2024-09-10T11:27:50-04:00,2024-09-10T11:27:50-04:00,2025-03-12T17:46:55,2024-09-10T11-27-43-04-00_benchmarks-run_36RGLstoRSuVmSs5hejBa4.json,False
google/gemini-1.0-pro,Gemini 1.0 Pro,2023-12-06,Google DeepMind,,1.830001e+24,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ['Biology'], 'split': 'train'}",zero_shot,78,0.5,0.0569802882298189,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",22969,22735,234,0.01,2024-09-03,Z6maFtGtkzsXMxx3m6SaSp,2024-11-07T18:40:10-05:00,2024-11-07T18:40:10-05:00,2025-03-12T17:46:55,2024-11-07T18-40-04-05-00_gpqa_NgcrGUyTTfRP6twT2ug2Mo.json,False
openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,,3.810001e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.6923076923076923,0.0525971891352175,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",23937,23703,234,0.06,2025-02-28,D9UwfzcALm7VRqePLcXjhz,2024-09-26T21:40:05-04:00,2024-09-26T21:40:05-04:00,2025-03-12T17:46:55,2024-09-26T21-40-00-04-00_benchmarks-gpqa_Rxumk9z5bpu3vtjbM8QKQz.json,False
openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,,3.810001e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.6666666666666666,0.0537215309350253,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",23952,23703,249,0.06,2025-02-28,FrUnyrhMJpy3UJsNVbsx2X,2024-09-26T21:39:35-04:00,2024-09-26T21:39:35-04:00,2025-03-12T17:46:55,2024-09-26T21-39-31-04-00_benchmarks-gpqa_eRtirAPrGY3BtTvAr6rV2K.json,False
openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,,3.810001e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.6794871794871795,0.0531824051071742,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",23945,23704,241,0.06,2025-02-28,JLdadQVNkKh65AdCqgW68h,2024-09-26T21:40:10-04:00,2024-09-26T21:40:10-04:00,2025-03-12T17:46:55,2024-09-26T21-40-06-04-00_benchmarks-gpqa_TVAtqYkU2GjsqWVykGhxS5.json,False
openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,,3.810001e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.6410256410256411,0.0546668503475924,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",23938,23704,234,0.06,2025-02-28,TUdYkEQCzEfXmEtCZWr3qg,2024-09-26T21:39:40-04:00,2024-09-26T21:39:40-04:00,2025-03-12T17:46:55,2024-09-26T21-39-36-04-00_benchmarks-gpqa_3DVSu9S5oWRwqJeYHx3kMT.json,False
openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,,3.810001e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.6666666666666666,0.0537215309350253,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",23935,23701,234,0.06,2025-02-28,3izALw6Z5t2aEJukc5qp5w,2024-09-26T21:39:59-04:00,2024-09-26T21:39:59-04:00,2025-03-12T17:46:55,2024-09-26T21-39-55-04-00_benchmarks-gpqa_56arzttGy9T9JkuMzkG8z2.json,False
openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,,3.810001e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.717948717948718,0.0512820512820512,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",23930,23696,234,0.06,2025-02-28,KwCGLJnHE5d8BZGwsuzMoW,2024-09-26T21:39:45-04:00,2024-09-26T21:39:45-04:00,2025-03-12T17:46:55,2024-09-26T21-39-41-04-00_benchmarks-gpqa_oKRhUzZ3RZhBjiCrhvpUdw.json,False
openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,,3.810001e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.6666666666666666,0.0537215309350253,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",23935,23701,234,0.06,2025-02-28,enJUnCrL4jGwdvymUgW9Uc,2024-09-26T21:39:55-04:00,2024-09-26T21:39:55-04:00,2025-03-12T17:46:55,2024-09-26T21-39-50-04-00_benchmarks-gpqa_7xJqtxCYjG7m6rrV8pkUkg.json,False
openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,,3.810001e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.7435897435897436,0.0497609919747403,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",23937,23703,234,0.06,2025-02-28,YtDKeU3Px6cBb4QcH9BvdX,2024-09-26T21:39:49-04:00,2024-09-26T21:39:49-04:00,2025-03-12T17:46:55,2024-09-26T21-39-45-04-00_benchmarks-gpqa_2VMbYd3XdxrTjw79djKUhX.json,False
openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,,3.810001e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.717948717948718,0.0512820512820512,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",23938,23704,234,0.06,2025-02-28,LjYFZszEoebyECDVVE6tTM,2024-09-10T11:29:23-04:00,2024-09-10T11:29:23-04:00,2025-03-12T17:46:55,2024-09-10T11-29-19-04-00_benchmarks-run_KFzxonGh5wXkFBKkCNDNb8.json,False
openai/gpt-4o,GPT-4o,2024-05-13,OpenAI,,3.810001e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.7307692307692307,0.0505483646671362,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",23939,23705,234,0.06,2025-02-28,3jvfSfE3Lae5Hgd7PA5ycE,2024-09-26T21:40:15-04:00,2024-09-26T21:40:15-04:00,2025-03-12T17:46:55,2024-09-26T21-40-11-04-00_benchmarks-gpqa_cT76SSDBk2Uo2wFjjoaFvA.json,False
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,405000000000.0,3.8e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.6410256410256411,0.0546668503475924,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",32822,26347,6475,0.11,2025-02-28,6ffq3S4McZbnDRdwDhqHgQ,2024-09-10T13:30:18-04:00,2024-09-10T13:30:18-04:00,2025-03-12T17:46:56,2024-09-10T12-49-32-04-00_benchmarks-run_ndP7MFnYoL6KXdZpp5ty6q.json,False
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,405000000000.0,3.8e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.6282051282051282,0.0550753256443387,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",32213,26343,5870,0.11,2025-02-28,9HhPrsRgKdFDZ4FS5aKwFU,2024-09-26T21:48:46-04:00,2024-09-26T21:48:46-04:00,2025-03-12T17:46:56,2024-09-26T21-48-13-04-00_benchmarks-gpqa_NFHPerwzanPVgidcMm7taC.json,False
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,405000000000.0,3.8e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.6666666666666666,0.0537215309350253,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",31866,26345,5521,0.11,2025-02-28,Ec8hCaptvqe2cHYdZfUR62,2024-09-26T21:50:05-04:00,2024-09-26T21:50:05-04:00,2025-03-12T17:46:56,2024-09-26T21-49-25-04-00_benchmarks-gpqa_kL3xhch6GTkwW7KcaN9btH.json,False
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,405000000000.0,3.8e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.6794871794871795,0.0531824051071742,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",31746,26344,5402,0.11,2025-02-28,TbwKPx2yfHZZ74czsAX6oX,2024-09-26T21:47:03-04:00,2024-09-26T21:47:03-04:00,2025-03-12T17:46:56,2024-09-26T21-46-31-04-00_benchmarks-gpqa_GwrYipu2zEo34v5gxYCPwz.json,False
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,405000000000.0,3.8e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.717948717948718,0.0512820512820512,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",33144,26342,6802,0.12,2025-02-28,g7rhWJK5ZzdRWfLu9NJ52W,2024-09-26T21:49:24-04:00,2024-09-26T21:49:24-04:00,2025-03-12T17:46:56,2024-09-26T21-48-47-04-00_benchmarks-gpqa_DQYLZh8eUcbZ9yeBDVDjQe.json,False
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,405000000000.0,3.8e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.6794871794871795,0.0531824051071742,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",32572,26345,6227,0.11,2025-02-28,YKCSQLBKqntYJvrrnGb9ZW,2024-09-26T21:46:01-04:00,2024-09-26T21:46:01-04:00,2025-03-12T17:46:56,2024-09-26T21-45-27-04-00_benchmarks-gpqa_YTBXJfvDNgJRZqdAj92AzD.json,False
together/meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,Llama 3.1-405B,2024-07-23,Meta AI,405000000000.0,3.8e+25,gpqa,2023-11-20,"{'subset': 'gpqa_main', 'subtasks': ""['Biology']"", 'split': 'train'}",zero_shot,78,0.7051282051282052,0.0519643258575498,"{'expert': 0.667, 'non_expert': 0.432, 'random': 0.25}",31603,26343,5260,0.11,2025-02-28,UzbJHqgosPkAhG3kDJrEeB,2024-09-26T21:46:31-04:00,2024-09-26T21:46:31-04:00,2025-03-12T17:46:56,2024-09-26T21-46-02-04-00_benchmarks-gpqa_ZGmFuwccGrW76U7pcGKv8u.json,False
